iter	SMAPE	RMSE
2864	18.7214373	27370.01202
2865	18.71998378	27367.36445
2866	18.71779939	27364.04457
2867	18.71497856	27359.46106
2868	18.71257125	27354.81138
2869	18.70954372	27349.59408
2870	18.70708371	27343.31917
2871	18.70463831	27338.64079
2872	18.70180454	27334.22303
2873	18.6990356	27327.28289
2874	18.69626929	27322.5114
2875	18.69185817	27317.20842
2876	18.68970739	27312.50707
2877	18.68598073	27304.80235
2878	18.68477003	27300.60036
2879	18.6818969	27294.46803
2880	18.6793666	27288.94627
2881	18.67548402	27282.41443
2882	18.67360587	27278.01596
2883	18.67232723	27274.75373
2884	18.67130015	27272.02073
2885	18.66998526	27266.79092
2886	18.66682356	27261.8314
2887	18.66471188	27255.81173
2888	18.66152327	27249.6864
2889	18.66029749	27245.0704
2890	18.6594487	27242.74195
2891	18.65788255	27237.74384
2892	18.65629158	27232.96317
2893	18.65351681	27226.76391
2894	18.64898111	27222.15127
2895	18.64804552	27220.42949
2896	18.6448334	27213.48864
2897	18.64303833	27207.92759
2898	18.64162081	27203.0572
2899	18.64020731	27200.78718
2900	18.63670229	27197.23234
2901	18.63402356	27192.10764
2902	18.6301899	27185.07584
2903	18.62779584	27180.05468
2904	18.62541303	27174.65706
2905	18.62244337	27169.41781
2906	18.61892214	27163.82057
2907	18.61814518	27158.74948
2908	18.61288675	27151.91869
2909	18.61076415	27147.87718
2910	18.60822623	27143.41718
2911	18.60599981	27139.13576
2912	18.60473853	27133.80036
2913	18.60303383	27128.01773
2914	18.59988073	27122.14033
2915	18.598841	27120.2809
2916	18.59791274	27118.44572
2917	18.59632076	27113.63336
2918	18.59333409	27107.49104
2919	18.59058491	27102.35669
2920	18.59027417	27100.44989
2921	18.58951445	27095.18481
2922	18.5871989	27090.37011
2923	18.58505639	27085.37331
2924	18.58459582	27084.60871
2925	18.57938194	27080.57472
2926	18.57847657	27078.11369
2927	18.57806767	27076.79728
2928	18.57708918	27073.76463
2929	18.57473646	27069.00524
2930	18.57371174	27064.98218
2931	18.57070151	27059.47075
2932	18.56876069	27053.89013
2933	18.56452333	27046.57544
2934	18.56136048	27041.80263
2935	18.55957929	27036.26915
2936	18.55551993	27030.31424
2937	18.55240173	27023.68337
2938	18.54973486	27018.78535
2939	18.54771925	27015.0868
2940	18.54564466	27010.06966
2941	18.54341823	27004.38334
2942	18.54160837	26999.8068
2943	18.53974218	26995.72185
2944	18.5365772	26988.52347
2945	18.53477353	26982.79701
2946	18.53164931	26978.8177
2947	18.52512146	26974.18762
2948	18.52249969	26970.46461
2949	18.52108863	26966.1366
2950	18.51835686	26960.41276
2951	18.51599016	26955.38002
2952	18.51585906	26953.21376
2953	18.51506773	26949.89321
2954	18.5115533	26943.63012
2955	18.51024479	26940.23192
2956	18.50904616	26936.32373
2957	18.5080663	26930.3188
2958	18.50571972	26927.08957
2959	18.50381364	26921.84575
2960	18.50124904	26917.13551
2961	18.49774114	26910.95537
2962	18.49656437	26907.28983
2963	18.49296746	26901.31283
2964	18.49246649	26900.49209
2965	18.48959154	26895.26473
2966	18.48804408	26890.53632
2967	18.48645391	26886.59268
2968	18.48427538	26881.58231
2969	18.48086947	26878.47396
2970	18.47928343	26876.26094
2971	18.47634684	26871.54669
2972	18.4735805	26865.62159
2973	18.47029519	26858.59146
2974	18.4661954	26853.55501
2975	18.46487522	26850.06358
2976	18.46303533	26846.57929
2977	18.46078467	26842.23967
2978	18.4584471	26837.51452
2979	18.45517483	26832.53254
2980	18.45483323	26830.52071
2981	18.4522152	26823.72382
2982	18.45101112	26820.50981
2983	18.44862354	26814.61086
2984	18.44537969	26808.89584
2985	18.4429456	26803.59925
2986	18.4400898	26798.56245
2987	18.4385773	26793.45145
2988	18.43751947	26790.88819
2989	18.43450943	26784.41036
2990	18.43169075	26778.85018
2991	18.42795294	26773.30639
2992	18.42629353	26768.66139
2993	18.4233738	26764.18054
2994	18.42007255	26759.70893
2995	18.41842269	26757.00467
2996	18.41539256	26751.99737
2997	18.41236152	26745.96891
2998	18.4109314	26742.76817
2999	18.40966669	26740.12385
3000	18.40690827	26734.0299
3001	18.4058521	26729.20094
3002	18.4018693	26724.13305
3003	18.39934024	26721.01998
3004	18.39724635	26717.25509
3005	18.39359074	26712.64114
3006	18.39218997	26709.82657
3007	18.38926149	26705.72044
3008	18.38518088	26699.7188
3009	18.383335	26695.561
3010	18.38163198	26691.385
3011	18.37819048	26686.18173
3012	18.37648202	26681.61636
3013	18.37476851	26677.66167
3014	18.37327992	26674.41213
3015	18.37099009	26670.32228
3016	18.36876261	26662.76113
3017	18.36681562	26657.51408
3018	18.36443553	26652.27803
3019	18.36236591	26647.75072
3020	18.36058931	26644.0361
3021	18.35933108	26641.52884
3022	18.3576281	26636.58517
3023	18.35433735	26633.15834
3024	18.35091521	26628.31308
3025	18.35055837	26626.95253
3026	18.34820168	26623.28403
3027	18.34575681	26619.02142
3028	18.34316347	26612.41408
3029	18.34073165	26607.40412
3030	18.3398886	26605.8667
3031	18.33824889	26600.12388
3032	18.33538116	26595.35953
3033	18.33328743	26590.9596
3034	18.33114358	26585.42702
3035	18.32950296	26581.7227
3036	18.32632351	26575.86044
3037	18.32437317	26571.93904
3038	18.3233176	26566.39304
3039	18.3218803	26562.49986
3040	18.32009522	26558.35308
3041	18.31701135	26552.76054
3042	18.31610655	26548.41917
3043	18.31452315	26545.94769
3044	18.3109923	26542.15399
3045	18.30864696	26537.98675
3046	18.30700351	26532.42185
3047	18.30438327	26528.52361
3048	18.30339891	26526.02237
3049	18.30190012	26523.11249
3050	18.2994243	26517.05176
3051	18.29800896	26514.35163
3052	18.2976854	26513.23714
3053	18.29524927	26509.55344
3054	18.29265409	26504.17557
3055	18.28976497	26498.01713
3056	18.28732377	26492.87634
3057	18.28572248	26489.01367
3058	18.28291683	26484.22041
3059	18.27927869	26478.91848
3060	18.2762761	26474.3917
3061	18.27479917	26472.58508
3062	18.27036351	26468.2801
3063	18.26671373	26464.4556
3064	18.26486738	26459.9095
3065	18.26208177	26453.93797
3066	18.26072492	26451.075
3067	18.25890618	26446.83279
3068	18.25752582	26442.72862
3069	18.25629119	26436.90071
3070	18.25533403	26434.88095
3071	18.2519811	26431.31131
3072	18.24910042	26426.52758
3073	18.24791315	26423.93959
3074	18.24431717	26419.66091
3075	18.24307334	26416.53675
3076	18.24108234	26410.72108
3077	18.23553319	26405.1245
3078	18.23425441	26401.90978
3079	18.23067689	26397.3498
3080	18.22777951	26393.88294
3081	18.22658967	26390.46332
3082	18.22578703	26384.48753
3083	18.22138259	26378.73505
3084	18.21914257	26373.2749
3085	18.21719932	26369.24472
3086	18.21565014	26363.76065
3087	18.21411273	26358.35739
3088	18.21144472	26354.89909
3089	18.20820466	26349.49244
3090	18.20629095	26345.29097
3091	18.20455467	26341.08931
3092	18.20201609	26336.74694
3093	18.19933101	26330.90676
3094	18.19734236	26326.80691
3095	18.19604615	26323.36452
3096	18.19297746	26319.14932
3097	18.19008127	26311.9979
3098	18.18816258	26306.32696
3099	18.18517726	26302.4478
3100	18.18267941	26296.53375
3101	18.18044361	26293.27974
3102	18.17798005	26286.98521
3103	18.17510084	26281.34601
3104	18.17269767	26276.2394
3105	18.17027563	26269.78567
3106	18.16777346	26267.33905
3107	18.16578547	26262.43829
3108	18.16302607	26257.6426
3109	18.15996908	26252.12641
3110	18.15826947	26248.86638
3111	18.15502759	26242.71663
3112	18.15296023	26238.68026
3113	18.15134677	26236.12023
3114	18.14821872	26233.74755
3115	18.14694853	26229.96242
3116	18.14382424	26222.84996
3117	18.14118393	26216.42417
3118	18.1372356	26212.26936
3119	18.13691162	26208.91919
3120	18.13248792	26204.90809
3121	18.12870859	26199.47086
3122	18.12667624	26194.19512
3123	18.12493443	26187.46911
3124	18.12428303	26184.15967
3125	18.1218082	26178.46113
3126	18.11959226	26174.69356
3127	18.11749218	26168.82633
3128	18.11649556	26166.86234
3129	18.11321333	26161.30795
3130	18.11240867	26159.25602
3131	18.11176451	26156.68088
3132	18.10929944	26151.63824
3133	18.10651392	26148.20115
3134	18.10340132	26143.61389
3135	18.10077364	26137.62131
3136	18.09942914	26134.42283
3137	18.09692232	26128.14648
3138	18.09470336	26122.64554
3139	18.09250452	26117.88276
3140	18.09129949	26114.12655
3141	18.08940205	26110.87501
3142	18.08598369	26103.69416
3143	18.08274393	26098.54361
3144	18.07990307	26092.70807
3145	18.0782599	26088.14786
3146	18.0765111	26083.32221
3147	18.07571477	26081.43635
3148	18.07419102	26078.1554
3149	18.07060259	26072.91303
3150	18.06718388	26068.10297
3151	18.06437898	26061.88338
3152	18.06371167	26058.93087
3153	18.06080312	26052.61144
3154	18.05870173	26049.06094
3155	18.05642027	26043.92777
3156	18.05596305	26042.21903
3157	18.05421281	26036.85177
3158	18.0519679	26030.53447
3159	18.05001425	26025.79849
3160	18.04597275	26019.52203
3161	18.04419523	26016.68573
3162	18.04306069	26014.17805
3163	18.04006326	26008.79388
3164	18.03791742	26004.74386
3165	18.03598347	26001.48626
3166	18.03454651	25997.1359
3167	18.03283072	25992.3606
3168	18.02989783	25986.82149
3169	18.0284394	25982.51173
3170	18.02806393	25980.58434
3171	18.0270626	25977.08579
3172	18.0252256	25972.51359
3173	18.02350462	25970.01874
3174	18.02154576	25965.53699
3175	18.01958793	25960.82369
3176	18.01806782	25957.30298
3177	18.01576127	25952.34798
3178	18.01185963	25947.24738
3179	18.00956546	25944.659
3180	18.0073334	25939.89039
3181	18.00598442	25936.07481
3182	18.00436391	25932.16929
3183	18.00223342	25927.59044
3184	17.9992873	25920.93098
3185	17.99779471	25918.66563
3186	17.99428295	25913.68506
3187	17.99127977	25909.70568
3188	17.98852844	25901.55764
3189	17.98410842	25896.19928
3190	17.98252378	25891.86262
3191	17.98025873	25888.12706
3192	17.9797505	25885.26963
3193	17.97742943	25879.96336
3194	17.97603886	25876.58969
3195	17.97405953	25872.44952
3196	17.97194282	25869.4652
3197	17.97043007	25866.01332
3198	17.96923073	25862.69752
3199	17.96696669	25859.67086
3200	17.96093528	25852.34377
3201	17.9597673	25848.55705
3202	17.95816166	25845.66272
3203	17.95655219	25841.22251
3204	17.95578435	25838.84424
3205	17.95474396	25835.66929
3206	17.95170837	25829.63522
3207	17.9487827	25825.7922
3208	17.94587202	25820.29272
3209	17.94299502	25814.50431
3210	17.94046858	25809.04228
3211	17.93769862	25803.18812
3212	17.93384265	25796.93395
3213	17.93022392	25791.17638
3214	17.92762666	25788.03767
3215	17.92612948	25783.36497
3216	17.92310609	25779.50847
3217	17.92108757	25774.81627
3218	17.91975333	25771.68251
3219	17.91781718	25768.16994
3220	17.91583457	25763.62791
3221	17.91425328	25759.63136
3222	17.91197595	25754.1448
3223	17.91041189	25749.76012
3224	17.90791953	25744.65023
3225	17.90791127	25741.49962
3226	17.90473701	25734.82078
3227	17.90189532	25730.10544
3228	17.89910606	25725.08852
3229	17.89748535	25721.15726
3230	17.89372553	25716.66635
3231	17.89163514	25713.55394
3232	17.88829707	25707.32181
3233	17.88576663	25704.90326
3234	17.88237443	25699.98973
3235	17.88036369	25694.55487
3236	17.87873398	25690.11248
3237	17.87729336	25686.10255
3238	17.87441288	25680.14971
3239	17.8731244	25674.29743
3240	17.87266343	25671.45052
3241	17.87077104	25667.43517
3242	17.86906894	25663.07877
3243	17.866362	25657.97202
3244	17.8652505	25653.65048
3245	17.85677592	25648.04811
3246	17.85483366	25644.53081
3247	17.85398349	25639.3995
3248	17.85314412	25637.00348
3249	17.84908856	25630.87046
3250	17.84610819	25627.11985
3251	17.84281108	25623.19238
3252	17.84121832	25620.23586
3253	17.84015274	25615.71544
3254	17.8380896	25611.24048
3255	17.83378196	25605.36318
3256	17.83174772	25600.9887
3257	17.82794538	25594.89354
3258	17.82764507	25592.22661
3259	17.82687029	25589.45018
3260	17.82643866	25586.03018
3261	17.82316738	25580.60673
3262	17.82085644	25576.52752
3263	17.8185459	25571.42284
3264	17.81631105	25567.98305
3265	17.81531319	25566.23303
3266	17.81287894	25562.6207
3267	17.81012545	25557.35515
3268	17.80753981	25554.49632
3269	17.80600961	25549.86287
3270	17.80383165	25545.79014
3271	17.80270871	25543.61587
3272	17.80154173	25540.87021
3273	17.79954665	25536.79776
3274	17.79760569	25531.35807
3275	17.7963488	25528.03486
3276	17.7936341	25524.16771
3277	17.79041287	25518.7922
3278	17.78785221	25512.84733
3279	17.78479011	25509.35562
3280	17.78152954	25505.09044
3281	17.77896762	25498.85524
3282	17.77502694	25492.13359
3283	17.77301022	25488.62586
3284	17.76903662	25484.06558
3285	17.76640885	25479.09263
3286	17.76354703	25475.10885
3287	17.76073063	25469.00883
3288	17.75850852	25464.64795
3289	17.7552513	25457.97624
3290	17.75446467	25453.70621
3291	17.7514867	25449.35406
3292	17.74975941	25444.95864
3293	17.74711915	25440.05026
3294	17.74534413	25434.63655
3295	17.74398906	25430.26729
3296	17.74148582	25425.98168
3297	17.74012474	25423.05383
3298	17.73899037	25421.0351
3299	17.73672085	25416.93635
3300	17.73330416	25413.12301
3301	17.72918518	25409.50134
3302	17.72676497	25405.01287
3303	17.72498374	25401.09403
3304	17.72258089	25396.66596
3305	17.71963087	25391.36928
3306	17.71730021	25386.82383
3307	17.71330364	25381.9251
3308	17.70948142	25376.31581
3309	17.70634	25371.24442
3310	17.70482572	25368.3804
3311	17.70347894	25365.67152
3312	17.7012325	25362.01993
3313	17.69997543	25358.52504
3314	17.69830473	25355.07777
3315	17.697342	25353.13042
3316	17.69447835	25349.2329
3317	17.69243379	25346.46873
3318	17.69052074	25343.25489
3319	17.68831018	25337.53715
3320	17.68712961	25332.9781
3321	17.68543088	25328.44889
3322	17.68149256	25321.47402
3323	17.67821681	25316.21183
3324	17.67631486	25311.59059
3325	17.67356566	25307.30532
3326	17.67136589	25302.35786
3327	17.66766028	25297.47092
3328	17.66537365	25294.02028
3329	17.66242397	25289.96136
3330	17.66007912	25285.82114
3331	17.65748137	25280.19298
3332	17.65400404	25274.65331
3333	17.65096024	25270.08744
3334	17.64927503	25266.56323
3335	17.6461323	25262.00364
3336	17.64464946	25258.95754
3337	17.64351784	25257.21433
3338	17.64235519	25253.6543
3339	17.64026269	25247.45031
3340	17.63686218	25244.13326
3341	17.63510855	25237.77147
3342	17.6326528	25232.60225
3343	17.62971947	25228.71412
3344	17.62701215	25224.98498
3345	17.62442385	25218.03809
3346	17.62157555	25213.82277
3347	17.61763537	25208.2049
3348	17.61629563	25204.3591
3349	17.61478141	25200.63483
3350	17.61437444	25198.00131
3351	17.61297994	25194.72479
3352	17.61007266	25189.39026
3353	17.60851888	25184.81785
3354	17.60706617	25182.42881
3355	17.60537093	25179.44459
3356	17.60224943	25174.8784
3357	17.60106907	25172.8141
3358	17.59879244	25169.98212
3359	17.59642082	25162.75536
3360	17.59221673	25159.28988
3361	17.590217	25155.23087
3362	17.58548719	25149.41977
3363	17.58353891	25145.61263
3364	17.5821382	25142.70645
3365	17.5800568	25137.98301
3366	17.57851404	25135.96784
3367	17.57323961	25132.5349
3368	17.57072281	25129.4892
3369	17.56834243	25125.73969
3370	17.56555098	25118.95934
3371	17.56383388	25113.90657
3372	17.56202504	25111.03181
3373	17.56072868	25106.58662
3374	17.5592488	25101.9089
3375	17.5572465	25098.94199
3376	17.55559837	25095.05209
3377	17.5548447	25093.27063
3378	17.5509099	25087.60793
3379	17.55004695	25083.8183
3380	17.54775722	25079.57365
3381	17.5464791	25076.97697
3382	17.5447173	25073.13687
3383	17.54221331	25068.35588
3384	17.54061867	25065.50926
3385	17.5371135	25059.80575
3386	17.53453872	25055.85663
3387	17.53043098	25049.82287
3388	17.52817281	25044.69817
3389	17.5261078	25041.44386
3390	17.52481449	25038.27311
3391	17.52229719	25033.91286
3392	17.52036941	25030.09734
3393	17.51898794	25026.1068
3394	17.5157236	25021.1612
3395	17.5129974	25017.16814
3396	17.51044109	25011.79926
3397	17.50670599	25006.68599
3398	17.50517181	25004.52871
3399	17.50467045	25003.72418
3400	17.50219468	24998.75039
3401	17.50100035	24996.58004
3402	17.49874221	24992.54996
3403	17.49365982	24988.78945
3404	17.49128166	24983.35177
3405	17.48836339	24979.012
3406	17.48579721	24973.18702
3407	17.48435246	24969.12592
3408	17.48006128	24964.18566
3409	17.4790834	24961.27742
3410	17.47822278	24956.26476
3411	17.4762218	24952.79225
3412	17.47418005	24948.16643
3413	17.47119265	24943.39685
3414	17.46872007	24938.35351
3415	17.46596481	24933.99864
3416	17.46294722	24930.45101
3417	17.45916524	24925.0465
3418	17.45663859	24920.56066
3419	17.45197127	24916.74912
3420	17.44989002	24911.91957
3421	17.44663083	24906.40954
3422	17.44480841	24902.77103
3423	17.44343872	24898.17574
3424	17.43980559	24892.68297
3425	17.43846842	24888.53047
3426	17.43707799	24885.86196
3427	17.43437689	24882.21621
3428	17.43189792	24876.73229
3429	17.42917719	24873.31199
3430	17.4280384	24870.17056
3431	17.42577986	24864.98103
3432	17.42485965	24863.50219
3433	17.42367355	24861.65528
3434	17.42241482	24857.92256
3435	17.4200673	24853.41985
3436	17.41704348	24846.78817
3437	17.41569762	24844.08013
3438	17.41299248	24838.51391
3439	17.41064446	24834.06674
3440	17.40831811	24830.759
3441	17.40613156	24826.23058
3442	17.40427097	24823.86843
3443	17.4008108	24817.89588
3444	17.39947266	24814.62999
3445	17.3982556	24812.32516
3446	17.39515345	24807.92807
3447	17.39251376	24803.04459
3448	17.39015462	24799.23129
3449	17.38730595	24794.79887
3450	17.3854816	24791.63248
3451	17.38351213	24788.02126
3452	17.38172298	24783.03196
3453	17.38082128	24778.47701
3454	17.38024231	24776.25735
3455	17.37617633	24772.04846
3456	17.37561596	24769.1335
3457	17.37348214	24765.04597
3458	17.37259224	24761.45739
3459	17.36985331	24756.89161
3460	17.36875265	24752.75438
3461	17.36469082	24748.75754
3462	17.36262242	24746.76837
3463	17.36007606	24741.7043
3464	17.35788281	24736.53998
3465	17.35543393	24732.9945
3466	17.35360132	24728.93019
3467	17.3527015	24727.28088
3468	17.35095858	24723.11397
3469	17.3497189	24721.32709
3470	17.34603069	24715.53989
3471	17.34268262	24711.15287
3472	17.34100395	24709.00071
3473	17.33822632	24703.50711
3474	17.33772294	24699.83152
3475	17.33605747	24694.07875
3476	17.33417892	24687.78524
3477	17.33204994	24681.72339
3478	17.32911893	24677.35498
3479	17.32741197	24671.65042
3480	17.32518867	24666.45799
3481	17.32306819	24661.40027
3482	17.32171797	24658.15046
3483	17.32011303	24656.1514
3484	17.31813158	24650.91807
3485	17.31764788	24648.96966
3486	17.31608304	24642.69331
3487	17.31401035	24639.66284
3488	17.31295728	24635.09883
3489	17.31179009	24630.68352
3490	17.30926085	24626.30958
3491	17.3075826	24622.90994
3492	17.30564513	24618.12323
3493	17.30232396	24611.32483
3494	17.29991278	24607.04439
3495	17.29889398	24605.2834
3496	17.29777924	24601.63439
3497	17.2973594	24595.79563
3498	17.29569658	24591.75558
3499	17.29231911	24588.25159
3500	17.29062244	24585.4225
3501	17.28737063	24582.41184
3502	17.28533579	24577.22541
3503	17.28133948	24572.81845
3504	17.28005874	24569.15645
3505	17.27924638	24566.78029
3506	17.27752295	24564.05956
3507	17.27517377	24559.21548
3508	17.27132428	24553.58144
3509	17.26948664	24549.66825
3510	17.26757041	24546.79171
3511	17.26612826	24543.13941
3512	17.26502524	24538.16193
3513	17.26327109	24532.38577
3514	17.26246012	24530.78865
3515	17.26106648	24527.15285
3516	17.26085837	24523.78375
3517	17.2596391	24519.15219
3518	17.2561027	24514.11446
3519	17.25415597	24511.28369
3520	17.25251949	24505.12351
3521	17.24994875	24502.40758
3522	17.24936037	24499.81137
3523	17.24890557	24498.61389
3524	17.24665963	24493.81683
3525	17.24515123	24488.63607
3526	17.2444558	24484.39129
3527	17.24252409	24478.74652
3528	17.24092579	24476.43
3529	17.23889517	24470.2897
3530	17.23709725	24467.99081
3531	17.23279666	24463.03556
3532	17.22936885	24459.03585
3533	17.22506516	24455.57338
3534	17.22383546	24452.49387
3535	17.22146656	24446.45392
3536	17.21806987	24441.47841
3537	17.21533323	24437.25211
3538	17.21318471	24432.5864
3539	17.20978381	24426.57789
3540	17.20715937	24422.04093
3541	17.20442548	24416.91017
3542	17.20157877	24412.88855
3543	17.20011063	24408.92201
3544	17.19860775	24404.49684
3545	17.19630954	24400.00493
3546	17.19453224	24395.74617
3547	17.19448061	24393.87216
3548	17.19183195	24388.08213
3549	17.18943545	24385.01943
3550	17.18815186	24381.63376
3551	17.18694048	24379.3816
3552	17.18533514	24377.02154
3553	17.18450968	24375.16017
3554	17.18362873	24371.17818
3555	17.17994553	24367.37723
3556	17.17795471	24359.88641
3557	17.17714876	24357.31791
3558	17.17494877	24355.11682
3559	17.17412863	24352.5174
3560	17.17087803	24347.93911
3561	17.16767006	24344.44153
3562	17.1673017	24342.71379
3563	17.16423773	24337.61083
3564	17.16198527	24333.23813
3565	17.16072576	24331.1839
3566	17.15813399	24323.3331
3567	17.15452536	24318.70952
3568	17.15271154	24313.95807
3569	17.15109191	24310.52214
3570	17.14951268	24307.20413
3571	17.14669664	24302.03397
3572	17.14348398	24298.20453
3573	17.1411804	24294.02774
3574	17.13924813	24289.77202
3575	17.13839601	24287.01337
3576	17.13630227	24282.93225
3577	17.13506408	24279.24161
3578	17.13430359	24277.55427
3579	17.1320945	24271.62951
3580	17.12871556	24267.61165
3581	17.12592783	24263.03297
3582	17.12376999	24259.77151
3583	17.12249892	24258.21706
3584	17.11895477	24253.84742
3585	17.11511526	24249.19641
3586	17.11149303	24245.1889
3587	17.11064136	24243.03618
3588	17.1084425	24238.72767
3589	17.10736879	24234.82532
3590	17.10486614	24229.37756
3591	17.10187541	24224.12785
3592	17.0993666	24219.78857
3593	17.0979967	24215.94608
3594	17.09635793	24212.24829
3595	17.09570927	24210.4412
3596	17.0946323	24207.37435
3597	17.0916694	24201.39876
3598	17.08934718	24198.09832
3599	17.08762907	24195.11028
3600	17.08727314	24192.25511
3601	17.08410584	24187.83952
3602	17.08218827	24183.47386
3603	17.07887781	24179.35972
3604	17.07684647	24175.58222
3605	17.07436245	24171.92337
3606	17.07055275	24168.59391
3607	17.06931061	24167.12794
3608	17.06903509	24166.48227
3609	17.0660307	24162.23233
3610	17.06490454	24158.08929
3611	17.06154669	24151.23167
3612	17.05865929	24147.05337
3613	17.0559697	24143.09
3614	17.05376191	24138.15967
3615	17.05243215	24135.35208
3616	17.04924438	24130.01049
3617	17.04622071	24126.04897
3618	17.04553144	24123.81343
3619	17.0440257	24119.59605
3620	17.04188439	24115.26426
3621	17.03951402	24111.85524
3622	17.03861181	24107.15936
3623	17.03623407	24102.89942
3624	17.03504037	24099.89366
3625	17.03306345	24096.52096
3626	17.03173312	24093.16367
3627	17.02959224	24088.57065
3628	17.02687131	24085.76023
3629	17.02538796	24082.81739
3630	17.02202862	24078.33115
3631	17.01843958	24072.84821
3632	17.0145795	24066.79112
3633	17.01332667	24064.35671
3634	17.01095123	24060.12465
3635	17.00707228	24056.07154
3636	17.0054219	24052.7881
3637	17.0034587	24049.70508
3638	16.99895758	24043.94691
3639	16.99627005	24039.107
3640	16.99506517	24036.30919
3641	16.99366681	24030.80528
3642	16.99079271	24025.91099
3643	16.98836799	24021.12875
3644	16.98354573	24017.12603
3645	16.98237772	24013.9973
3646	16.98126555	24011.55627
3647	16.97985127	24008.83848
3648	16.97921396	24004.82481
3649	16.97808513	24002.1733
3650	16.97417404	23997.68764
3651	16.97168318	23993.30374
3652	16.9698414	23989.13471
3653	16.96801963	23985.67743
3654	16.9666343	23981.74153
3655	16.96359957	23975.54009
3656	16.96215445	23971.6087
3657	16.96025054	23968.47591
3658	16.95820991	23964.21984
3659	16.95523906	23958.89532
3660	16.95190689	23954.74363
3661	16.95078031	23952.1694
3662	16.94862061	23948.32093
3663	16.94663831	23944.10561
3664	16.94389197	23938.10688
3665	16.94241334	23935.78646
3666	16.93893037	23932.65752
3667	16.938321	23927.76751
3668	16.93484537	23924.33816
3669	16.93261188	23921.72413
3670	16.92901735	23916.50226
3671	16.92552701	23913.07579
3672	16.92442409	23911.13915
3673	16.92319393	23908.85646
3674	16.92102444	23904.97327
3675	16.91874237	23900.86901
3676	16.91594332	23896.05305
3677	16.91453959	23892.51924
3678	16.91274249	23888.11699
3679	16.91068862	23883.78656
3680	16.91074042	23881.94008
3681	16.90768011	23876.4387
3682	16.90598075	23872.72229
3683	16.90324951	23867.50554
3684	16.90231616	23864.05617
3685	16.90009731	23858.13559
3686	16.89782261	23853.53037
3687	16.89624919	23850.93541
3688	16.89492822	23848.83957
3689	16.89329381	23845.61861
3690	16.88958165	23842.62349
3691	16.88718606	23839.64733
3692	16.88447005	23835.42701
3693	16.88157657	23831.23922
3694	16.88002407	23828.45815
3695	16.87733762	23824.48833
3696	16.87457858	23820.49415
3697	16.87359787	23818.81744
3698	16.87160373	23814.38065
3699	16.87020149	23809.34144
3700	16.86821896	23805.06727
3701	16.86553711	23800.80481
3702	16.86410969	23798.46844
3703	16.86137377	23794.65339
3704	16.85975872	23790.44017
3705	16.85941163	23789.34074
3706	16.85700003	23785.31164
3707	16.85658167	23783.25101
3708	16.85531392	23779.57047
3709	16.854136	23775.31394
3710	16.85017467	23769.75486
3711	16.84838951	23766.73577
3712	16.84561891	23763.87679
3713	16.84408091	23759.64585
3714	16.84124192	23756.49726
3715	16.838739	23750.79795
3716	16.83687954	23745.53227
3717	16.83378168	23741.93956
3718	16.83278976	23739.08647
3719	16.83015091	23736.2078
3720	16.8281141	23730.34623
3721	16.8257266	23725.95493
3722	16.8241285	23723.16301
3723	16.82300343	23720.15036
3724	16.82081083	23715.81047
3725	16.81812752	23710.04682
3726	16.81546522	23705.94268
3727	16.81388951	23700.9343
3728	16.81221898	23696.96045
3729	16.81141812	23693.93241
3730	16.80997832	23690.03029
3731	16.80845298	23686.1901
3732	16.80801179	23683.50629
3733	16.80682576	23680.98845
3734	16.80439082	23676.8467
3735	16.80379717	23674.39696
3736	16.80210923	23672.0885
3737	16.79976242	23668.80305
3738	16.79623212	23665.34931
3739	16.79395062	23660.58446
3740	16.79125749	23655.79677
3741	16.78874838	23652.98276
3742	16.78644929	23649.04622
3743	16.78444893	23645.72698
3744	16.78239094	23641.94846
3745	16.77935424	23636.77583
3746	16.77824325	23634.74301
3747	16.77652842	23631.85308
3748	16.77538972	23630.54345
3749	16.77186855	23625.45785
3750	16.77036896	23621.36201
3751	16.76835194	23619.58995
3752	16.76747779	23617.81795
3753	16.76380552	23614.89862
3754	16.76113117	23610.16441
3755	16.759729	23607.48352
3756	16.75697985	23603.82097
3757	16.75523532	23599.78872
3758	16.75418331	23594.89854
3759	16.75199326	23592.39637
3760	16.75135052	23590.82078
3761	16.74999762	23587.63779
3762	16.74837823	23583.36909
3763	16.74639057	23579.9199
3764	16.74179462	23574.13128
3765	16.73955559	23570.58115
3766	16.7370179	23566.62985
3767	16.73597593	23564.64222
3768	16.73380225	23562.20702
3769	16.73041531	23557.35371
3770	16.72859972	23554.46254
3771	16.72565144	23549.77525
3772	16.72487839	23547.07776
3773	16.72310521	23541.97909
3774	16.72215432	23540.00416
3775	16.72046988	23535.90301
3776	16.71826249	23533.16117
3777	16.7167479	23529.42619
3778	16.71549818	23527.33049
3779	16.71385988	23523.83314
3780	16.71172004	23519.07007
3781	16.70918644	23515.17459
3782	16.70627979	23509.85714
3783	16.7042606	23505.41551
3784	16.7029255	23501.11215
3785	16.70132964	23497.71005
3786	16.69880052	23492.70198
3787	16.69667864	23488.81111
3788	16.69538966	23485.61613
3789	16.69400107	23481.94011
3790	16.69224211	23478.76183
3791	16.69129576	23476.69794
3792	16.68881531	23473.25952
3793	16.68606133	23469.83838
3794	16.6842872	23467.6874
3795	16.68120305	23463.96207
3796	16.67911289	23461.26373
